分類1,分類2,品目,単位量,単位,年,単位量あたりの販売価格（円）,1単位あたりの販売価格（円/kg、本、球、鉢、枚）
花き,花き,トルコギキョウ(切花),100,本,2008,10710,107.1
花き,花き,トルコギキョウ(切花),100,本,2009,10360,103.6
花き,花き,トルコギキョウ(切花),100,本,2010,10440,104.4
花き,花き,トルコギキョウ(切花),100,本,2011,10570,105.7
花き,花き,トルコギキョウ(切花),100,本,2012,10590,105.9
花き,花き,トルコギキョウ(切花),100,本,2013,10950,109.5
花き,花き,トルコギキョウ(切花),100,本,2014,11520,115.2
花き,花き,トルコギキョウ(切花),100,本,2015,11840,118.4
花き,花き,トルコギキョウ(切花),100,本,2016,11940,119.4
花き,花き,トルコギキョウ(切花),100,本,2017,12010,120.1
花き,花き,トルコギキョウ(切花),100,本,2018,11440,114.4
花き,花き,トルコギキョウ(切花),100,本,2019,12350,123.5
花き,切花,トルコギキョウ(切花),100,本,2020,12860,128.6
花き,切花,トルコギキョウ(切花),100,本,2021,14080,140.8
花き,花き,スターチス(切花),100,本,2000,5457,54.57
花き,花き,スターチス(切花),100,本,2001,5163,51.63
花き,花き,スターチス(切花),100,本,2002,4457,44.57
花き,花き,スターチス(切花),100,本,2003,4694,46.94
花き,花き,スターチス(切花),100,本,2004,5427,54.27
花き,花き,スターチス(切花),100,本,2005,4647,46.47
花き,花き,スターチス(切花),100,本,2006,4833,48.33
花き,花き,スターチス(切花),100,本,2007,4422,44.22
花き,花き,スターチス(切花),100,本,2008,4442,44.42
花き,花き,スターチス(切花),100,本,2009,4309,43.09
花き,花き,スターチス(切花),100,本,2010,4600,46
花き,花き,スターチス(切花),100,本,2011,3966,39.66
花き,花き,スターチス(切花),100,本,2012,4486,44.86
花き,花き,スターチス(切花),100,本,2013,4536,45.36
花き,花き,スターチス(切花),100,本,2014,4590,45.9
花き,花き,スターチス(切花),100,本,2015,4567,45.67
花き,花き,スターチス(切花),100,本,2016,4999,49.99
花き,花き,スターチス(切花),100,本,2017,4694,46.94
花き,花き,スターチス(切花),100,本,2018,4633,46.33
花き,花き,スターチス(切花),100,本,2019,4576,45.76
花き,切花,スターチス(切花),100,本,2020,4665,46.65
花き,切花,スターチス(切花),100,本,2021,4887,48.87
花き,花き,ガーベラ(切花),100,本,2000,2288,22.88
花き,花き,ガーベラ(切花),100,本,2001,2295,22.95
花き,花き,ガーベラ(切花),100,本,2002,3324,33.24
花き,花き,ガーベラ(切花),100,本,2003,4515,45.15
花き,花き,ガーベラ(切花),100,本,2004,3958,39.58
花き,花き,ガーベラ(切花),100,本,2005,2447,24.47
花き,花き,ガーベラ(切花),100,本,2006,2696,26.96
花き,花き,ガーベラ(切花),100,本,2007,2577,25.77
花き,花き,ガーベラ(切花),100,本,2008,2411,24.11
花き,花き,ガーベラ(切花),100,本,2009,2187,21.87
花き,花き,ガーベラ(切花),100,本,2010,2419,24.19
花き,花き,ガーベラ(切花),100,本,2011,2177,21.77
花き,花き,ガーベラ(切花),100,本,2012,2590,25.9
花き,花き,ガーベラ(切花),100,本,2013,2442,24.42
花き,花き,ガーベラ(切花),100,本,2014,2523,25.23
花き,花き,ガーベラ(切花),100,本,2015,2714,27.14
花き,花き,ガーベラ(切花),100,本,2016,2551,25.51
花き,花き,ガーベラ(切花),100,本,2017,2460,24.6
花き,花き,ガーベラ(切花),100,本,2018,2370,23.7
花き,花き,ガーベラ(切花),100,本,2019,2488,24.88
花き,切花,ガーベラ(切花),100,本,2020,2371,23.71
花き,切花,ガーベラ(切花),100,本,2021,2978,29.78
花き,花き,洋らん(切花),100,本,2000,20040,200.4
花き,花き,洋らん(切花),100,本,2001,21700,217
花き,花き,洋らん(切花),100,本,2002,22100,221
花き,花き,洋らん(切花),100,本,2003,19740,197.4
花き,花き,洋らん(切花),100,本,2004,20370,203.7
花き,花き,洋らん(切花),100,本,2005,28340,283.4
花き,花き,洋らん(切花),100,本,2006,28300,283
花き,花き,洋らん(切花),100,本,2007,32610,326.1
花き,花き,洋らん(切花),100,本,2008,31810,318.1
花き,花き,洋らん(切花),100,本,2009,26730,267.3
花き,花き,洋らん(切花),100,本,2010,28360,283.6
花き,花き,洋らん(切花),100,本,2011,26710,267.1
花き,花き,洋らん(切花),100,本,2012,29590,295.9
花き,花き,洋らん(切花),100,本,2013,29720,297.2
花き,花き,洋らん(切花),100,本,2014,30240,302.4
花き,花き,洋らん(切花),100,本,2015,31400,314
花き,花き,洋らん(切花),100,本,2016,31620,316.2
花き,花き,洋らん(切花),100,本,2017,27170,271.7
花き,花き,洋らん(切花),100,本,2018,29210,292.1
花き,花き,洋らん(切花),100,本,2019,28830,288.3
花き,切花,洋らん(切花),100,本,2020,26940,269.4
花き,切花,洋らん(切花),100,本,2021,29430,294.3
花き,花き,チューリップ(球根),1000,球,2000,18060,18.06
花き,花き,チューリップ(球根),1000,球,2001,16520,16.52
花き,花き,チューリップ(球根),1000,球,2002,15760,15.76
花き,花き,チューリップ(球根),1000,球,2003,16160,16.16
花き,花き,チューリップ(球根),1000,球,2004,15990,15.99
花き,花き,チューリップ(球根),1000,球,2005,14320,14.32
花き,花き,チューリップ(球根),1000,球,2006,14320,14.32
花き,花き,チューリップ(球根),1000,球,2007,15850,15.85
花き,花き,チューリップ(球根),1000,球,2008,16250,16.25
花き,花き,チューリップ(球根),1000,球,2009,16110,16.11
花き,花き,チューリップ(球根),1000,球,2010,16570,16.57
花き,花き,チューリップ(球根),1000,球,2011,17340,17.34
花き,花き,チューリップ(球根),1000,球,2012,17480,17.48
花き,花き,チューリップ(球根),1000,球,2013,17740,17.74
花き,花き,チューリップ(球根),1000,球,2014,18180,18.18
花き,花き,チューリップ(球根),1000,球,2015,18980,18.98
花き,花き,チューリップ(球根),1000,球,2016,18810,18.81
花き,花き,チューリップ(球根),1000,球,2017,18490,18.49
花き,花き,チューリップ(球根),1000,球,2018,18470,18.47
花き,花き,チューリップ(球根),1000,球,2019,18570,18.57
花き,球根,チューリップ(球根),1000,球,2020,19470,19.47
花き,球根,チューリップ(球根),1000,球,2021,19520,19.52
花き,花き,ゆり(球根),100,球,2000,4745,47.45
花き,花き,ゆり(球根),100,球,2001,4668,46.68
花き,花き,ゆり(球根),100,球,2002,4556,45.56
花き,花き,ゆり(球根),100,球,2003,4266,42.66
花き,花き,ゆり(球根),100,球,2004,4308,43.08
花き,花き,ゆり(球根),100,球,2005,4441,44.41
花き,花き,ゆり(球根),100,球,2006,3720,37.2
花き,花き,ゆり(球根),100,球,2007,2569,25.69
花き,花き,ゆり(球根),100,球,2008,2580,25.8
花き,花き,ゆり(球根),100,球,2009,2613,26.13
花き,花き,ゆり(球根),100,球,2010,3791,37.91
花き,花き,ゆり(球根),100,球,2011,4118,41.18
花き,花き,ゆり(球根),100,球,2012,3790,37.9
花き,花き,ゆり(球根),100,球,2013,4151,41.51
花き,花き,ゆり(球根),100,球,2014,3959,39.59
花き,花き,ゆり(球根),100,球,2015,3684,36.84
花き,花き,ゆり(球根),100,球,2016,3737,37.37
花き,花き,ゆり(球根),100,球,2017,3066,30.66
花き,花き,ゆり(球根),100,球,2018,3063,30.63
花き,花き,ゆり(球根),100,球,2019,3229,32.29
花き,球根,ゆり(球根),100,球,2020,3304,33.04
花き,球根,ゆり(球根),100,球,2021,3272,32.72
花き,花き,グラジオラス(球根),1000,球,2000,6330,6.33
花き,花き,グラジオラス(球根),1000,球,2001,6330,6.33
花き,花き,グラジオラス(球根),1000,球,2002,6330,6.33
花き,花き,グラジオラス(球根),1000,球,2003,4731,4.731
花き,花き,グラジオラス(球根),1000,球,2004,4731,4.731
花き,花き,グラジオラス(球根),1000,球,2005,3501,3.501
花き,花き,グラジオラス(球根),1000,球,2006,3501,3.501
花き,花き,グラジオラス(球根),1000,球,2007,3713,3.713
花き,花き,グラジオラス(球根),1000,球,2008,3904,3.904
花き,花き,グラジオラス(球根),1000,球,2009,5352,5.352
花き,花き,グラジオラス(球根),1000,球,2010,6471,6.471
花き,花き,グラジオラス(球根),1000,球,2011,4154,4.154
花き,花き,グラジオラス(球根),1000,球,2012,4154,4.154
花き,花き,グラジオラス(球根),1000,球,2013,4154,4.154
花き,花き,グラジオラス(球根),1000,球,2014,4274,4.274
花き,花き,グラジオラス(球根),1000,球,2015,2968,2.968
花き,花き,グラジオラス(球根),1000,球,2016,2968,2.968
花き,花き,グラジオラス(球根),1000,球,2017,2968,2.968
花き,花き,グラジオラス(球根),1000,球,2018,2968,2.968
花き,花き,グラジオラス(球根),1000,球,2019,2968,2.968
花き,球根,グラジオラス(球根),1000,球,2020,3264,3.264
花き,球根,グラジオラス(球根),1000,球,2021,3264,3.264
花き,花き,洋らん(鉢物),1,鉢,2000,2695,2695
花き,花き,洋らん(鉢物),1,鉢,2001,2906,2906
花き,花き,洋らん(鉢物),1,鉢,2002,2451,2451
花き,花き,洋らん(鉢物),1,鉢,2003,2337,2337
花き,花き,洋らん(鉢物),1,鉢,2004,2349,2349
花き,花き,洋らん(鉢物),1,鉢,2005,2446,2446
花き,花き,洋らん(鉢物),1,鉢,2006,2989,2989
花き,花き,洋らん(鉢物),1,鉢,2007,2864,2864
花き,花き,洋らん(鉢物),1,鉢,2008,3119,3119
花き,花き,洋らん(鉢物),1,鉢,2009,3165,3165
花き,花き,洋らん(鉢物),1,鉢,2010,2923,2923
花き,花き,洋らん(鉢物),1,鉢,2011,3202,3202
花き,花き,洋らん(鉢物),1,鉢,2012,3225,3225
花き,花き,洋らん(鉢物),1,鉢,2013,3386,3386
花き,花き,洋らん(鉢物),1,鉢,2014,3376,3376
花き,花き,洋らん(鉢物),1,鉢,2015,3453,3453
花き,花き,洋らん(鉢物),1,鉢,2016,3583,3583
花き,花き,洋らん(鉢物),1,鉢,2017,3586,3586
花き,花き,洋らん(鉢物),1,鉢,2018,3546,3546
花き,花き,洋らん(鉢物),1,鉢,2019,3765,3765
花き,鉢物,洋らん(鉢物),1,鉢,2020,3709,3709
花き,鉢物,洋らん(鉢物),1,鉢,2021,4234,4234
花き,花き,シクラメン(鉢物),1,鉢,2000,680,680
花き,花き,シクラメン(鉢物),1,鉢,2001,584,584
花き,花き,シクラメン(鉢物),1,鉢,2002,609,609
花き,花き,シクラメン(鉢物),1,鉢,2003,646,646
花き,花き,シクラメン(鉢物),1,鉢,2004,638,638
花き,花き,シクラメン(鉢物),1,鉢,2005,668,668
花き,花き,シクラメン(鉢物),1,鉢,2006,652,652
花き,花き,シクラメン(鉢物),1,鉢,2007,690,690
花き,花き,シクラメン(鉢物),1,鉢,2008,664,664
花き,花き,シクラメン(鉢物),1,鉢,2009,704,704
花き,花き,シクラメン(鉢物),1,鉢,2010,732,732
花き,花き,シクラメン(鉢物),1,鉢,2011,678,678
花き,花き,シクラメン(鉢物),1,鉢,2012,676,676
花き,花き,シクラメン(鉢物),1,鉢,2013,682,682
花き,花き,シクラメン(鉢物),1,鉢,2014,654,654
花き,花き,シクラメン(鉢物),1,鉢,2015,710,710
花き,花き,シクラメン(鉢物),1,鉢,2016,742,742
花き,花き,シクラメン(鉢物),1,鉢,2017,732,732
花き,花き,シクラメン(鉢物),1,鉢,2018,737,737
花き,花き,シクラメン(鉢物),1,鉢,2019,742,742
花き,鉢物,シクラメン(鉢物),1,鉢,2020,789,789
花き,鉢物,シクラメン(鉢物),1,鉢,2021,790,790
花き,花き,プリムラ類(鉢物),1,鉢,2000,251,251
花き,花き,プリムラ類(鉢物),1,鉢,2001,249,249
花き,花き,プリムラ類(鉢物),1,鉢,2002,232,232
花き,花き,プリムラ類(鉢物),1,鉢,2003,212,212
花き,花き,プリムラ類(鉢物),1,鉢,2004,107,107
花き,花き,プリムラ類(鉢物),1,鉢,2005,110,110
花き,花き,プリムラ類(鉢物),1,鉢,2006,103,103
花き,花き,プリムラ類(鉢物),1,鉢,2007,112,112
花き,花き,プリムラ類(鉢物),1,鉢,2008,99,99
花き,花き,プリムラ類(鉢物),1,鉢,2009,84,84
花き,花き,プリムラ類(鉢物),1,鉢,2010,83,83
花き,花き,プリムラ類(鉢物),1,鉢,2011,85,85
花き,花き,プリムラ類(鉢物),1,鉢,2012,112,112
花き,花き,プリムラ類(鉢物),1,鉢,2013,125,125
花き,花き,プリムラ類(鉢物),1,鉢,2014,121,121
花き,花き,プリムラ類(鉢物),1,鉢,2015,135,135
花き,花き,プリムラ類(鉢物),1,鉢,2016,130,130
花き,花き,プリムラ類(鉢物),1,鉢,2017,125,125
花き,花き,プリムラ類(鉢物),1,鉢,2018,122,122
花き,花き,プリムラ類(鉢物),1,鉢,2019,140,140
花き,鉢物,プリムラ類(鉢物),1,鉢,2020,132,132
花き,鉢物,プリムラ類(鉢物),1,鉢,2021,132,132
穀類,雑穀,そば,45,kg,2005,12490,277.5555556
穀類,雑穀,そば,45,kg,2006,13410,298
穀類,雑穀,そば,45,kg,2007,11900,264.4444444
穀類,雑穀,そば,45,kg,2008,11330,251.7777778
穀類,雑穀,そば,45,kg,2009,14370,319.3333333
穀類,雑穀,そば,45,kg,2010,16580,368.4444444
穀類,雑穀,そば,45,kg,2011,13450,298.8888889
穀類,雑穀,そば,45,kg,2012,9031,200.6888889
穀類,雑穀,そば,45,kg,2013,8597,191.0444444
穀類,雑穀,そば,45,kg,2014,11500,255.5555556
穀類,雑穀,そば,45,kg,2015,14780,328.4444444
穀類,雑穀,そば,45,kg,2016,14560,323.5555556
穀類,雑穀,そば,45,kg,2017,14830,329.5555556
穀類,雑穀,そば,45,kg,2018,16680,370.6666667
穀類,雑穀,そば,45,kg,2019,12610,280.2222222
穀類,雑穀,そば,45,kg,2020,8081,179.5777778
穀類,雑穀,そば,45,kg,2021,10070,223.7777778
穀類,豆,いんげんまめ(大手亡),60,kg,2005,11420,190.3333333
穀類,豆,いんげんまめ(大手亡),60,kg,2006,14560,242.6666667
穀類,豆,いんげんまめ(大手亡),60,kg,2007,12280,204.6666667
穀類,豆,いんげんまめ(大手亡),60,kg,2008,13810,230.1666667
穀類,豆,いんげんまめ(大手亡),60,kg,2009,16310,271.8333333
穀類,豆,いんげんまめ(大手亡),60,kg,2010,16140,269
穀類,豆,いんげんまめ(大手亡),60,kg,2011,18080,301.3333333
穀類,豆,いんげんまめ(大手亡),60,kg,2012,16780,279.6666667
穀類,豆,いんげんまめ(大手亡),60,kg,2013,16960,282.6666667
穀類,豆,いんげんまめ(大手亡),60,kg,2014,16860,281
穀類,豆,いんげんまめ(大手亡),60,kg,2015,10940,182.3333333
穀類,豆,いんげんまめ(大手亡),60,kg,2016,10020,167
穀類,豆,いんげんまめ(大手亡),60,kg,2017,16550,275.8333333
穀類,豆,いんげんまめ(大手亡),60,kg,2018,20210,336.8333333
穀類,豆,いんげんまめ(大手亡),60,kg,2019,23090,384.8333333
穀類,豆,いんげんまめ(大手亡),60,kg,2020,17970,299.5
穀類,豆,いんげんまめ(大手亡),60,kg,2021,18550,309.1666667
穀類,豆,いんげんまめ(金時),60,kg,2005,12610,210.1666667
穀類,豆,いんげんまめ(金時),60,kg,2006,15820,263.6666667
穀類,豆,いんげんまめ(金時),60,kg,2007,17450,290.8333333
穀類,豆,いんげんまめ(金時),60,kg,2008,18600,310
穀類,豆,いんげんまめ(金時),60,kg,2009,21960,366
穀類,豆,いんげんまめ(金時),60,kg,2010,15320,255.3333333
穀類,豆,いんげんまめ(金時),60,kg,2011,19530,325.5
穀類,豆,いんげんまめ(金時),60,kg,2012,22240,370.6666667
穀類,豆,いんげんまめ(金時),60,kg,2013,22050,367.5
穀類,豆,いんげんまめ(金時),60,kg,2014,21620,360.3333333
穀類,豆,いんげんまめ(金時),60,kg,2015,18490,308.1666667
穀類,豆,いんげんまめ(金時),60,kg,2016,21110,351.8333333
穀類,豆,いんげんまめ(金時),60,kg,2017,22970,382.8333333
穀類,豆,いんげんまめ(金時),60,kg,2018,24230,403.8333333
穀類,豆,いんげんまめ(金時),60,kg,2019,26980,449.6666667
穀類,豆,いんげんまめ(金時),60,kg,2020,23720,395.3333333
穀類,豆,いんげんまめ(金時),60,kg,2021,25540,425.6666667
野菜,果菜,オクラ,0.1,kg,2005,46,460
野菜,果菜,オクラ,0.1,kg,2006,66,660
野菜,果菜,オクラ,0.1,kg,2007,57,570
野菜,果菜,オクラ,0.1,kg,2008,53,530
野菜,果菜,オクラ,0.1,kg,2009,48,480
野菜,果菜,オクラ,0.1,kg,2010,63,630
野菜,果菜,オクラ,0.1,kg,2011,64,640
野菜,果菜,オクラ,0.1,kg,2012,56,560
野菜,果菜,オクラ,0.1,kg,2013,60,600
野菜,果菜,オクラ,0.1,kg,2014,66,660
野菜,果菜,オクラ,0.1,kg,2015,68,680
野菜,果菜,オクラ,0.1,kg,2016,68,680
野菜,果菜,オクラ,0.1,kg,2017,63,630
野菜,果菜,オクラ,0.1,kg,2018,86,860
野菜,果菜,オクラ,0.1,kg,2019,78,780
野菜,果菜,オクラ,0.1,kg,2020,86,860
野菜,果菜,オクラ,0.1,kg,2021,67,670
野菜,葉茎菜,おおば,0.1,kg,2005,408,4080
野菜,葉茎菜,おおば,0.1,kg,2006,294,2940
野菜,葉茎菜,おおば,0.1,kg,2007,273,2730
野菜,葉茎菜,おおば,0.1,kg,2008,275,2750
野菜,葉茎菜,おおば,0.1,kg,2009,236,2360
野菜,葉茎菜,おおば,0.1,kg,2010,204,2040
野菜,葉茎菜,おおば,0.1,kg,2011,220,2200
野菜,葉茎菜,おおば,0.1,kg,2012,205,2050
野菜,葉茎菜,おおば,0.1,kg,2013,229,2290
野菜,葉茎菜,おおば,0.1,kg,2014,231,2310
野菜,葉茎菜,おおば,0.1,kg,2015,285,2850
野菜,葉茎菜,おおば,0.1,kg,2016,279,2790
野菜,葉茎菜,おおば,0.1,kg,2017,253,2530
野菜,葉茎菜,おおば,0.1,kg,2018,257,2570
野菜,葉茎菜,おおば,0.1,kg,2019,243,2430
野菜,葉茎菜,おおば,0.1,kg,2020,197,1970
野菜,葉茎菜,おおば,0.1,kg,2021,221,2210
果実,果実,マンゴー,2,kg,2010,5538,2769
果実,果実,マンゴー,2,kg,2011,5053,2526.5
果実,果実,マンゴー,2,kg,2012,6375,3187.5
果実,果実,マンゴー,2,kg,2013,4909,2454.5
果実,果実,マンゴー,2,kg,2014,4815,2407.5
果実,果実,マンゴー,2,kg,2015,5186,2593
果実,果実,マンゴー,2,kg,2016,5698,2849
果実,果実,マンゴー,2,kg,2017,5203,2601.5
果実,果実,マンゴー,2,kg,2018,5409,2704.5
果実,果実,マンゴー,2,kg,2019,4930,2465
果実,果物類,マンゴー,2,kg,2020,5036,2518
果実,果物類,マンゴー,2,kg,2021,6050,3025
野菜,葉茎菜,みずな,0.2,kg,2015,70,350
野菜,葉茎菜,みずな,0.2,kg,2016,80,400
野菜,葉茎菜,みずな,0.2,kg,2017,70,350
野菜,葉茎菜,みずな,0.2,kg,2018,80,400
野菜,葉茎菜,みずな,0.2,kg,2019,69,345
野菜,葉茎菜,みずな,0.2,kg,2020,63,315
野菜,葉茎菜,みずな,0.2,kg,2021,59,295
果実,果物類,りんご,10,kg,1985,,231.725
果実,果物類,りんご,10,kg,1986,,183.575
果実,果物類,りんご,10,kg,1987,,180.325
